,text,Sentiment,Target_type
1232,"['takut', 'jarum', 'suntik', 'gamau', 'vaksin', 'ogah']",negatif,0
1233,"['vaksin', 'saudara', 'saudara', 'akal', 'akal', 'elite', 'global', 'mending']",negatif,0
1234,"['vaksin', 'gajelas', 'usul', 'olahraga']",negatif,0
1235,"['gamau', 'vaksin', 'ah', 'main', 'bisnis', 'mending', 'aktivitas']",negatif,0
1236,"['vaksin', 'ga', 'gw', 'gamau']",negatif,0
1237,"['vaksin', 'gaes', 'mending', 'tidur']",negatif,0
1238,"['suntik', 'vaksinchina', 'ad', 'si']",negatif,0
1239,"['info', 'boker', 'pagi', 'tani', 'kopi', 'hitam', 'buat', 'que', 'berita', 'wajib', 'vaksin', 'hasrat', 'boker', 'ku']",negatif,0
1240,"['heran', 'pakai', 'sinovac', 'mahal', 'iya', 'akurasi', 'rendah', 'iya', 'uji', 'selesai', 'iya']",negatif,0
1241,"['nih', 'denger', 'tolakdivaksinsinovac']",negatif,0
1242,"['abis', 'baca', 'thread', 'vaksin', 'sinovac', 'dr', 'efikasi', 'efek', 'kayak', 'hasil', 'aja', 'vaksin']",negatif,0
1243,"['jelang', 'vaksin', 'keinget', 'jaman', 'sekolah', 'lari', 'suntik', 'tpi', 'mgkin', 'lari', 'takut', 'efek']",negatif,0
1244,"['alas', 'ribka', 'tolak', 'pt', 'bio', 'farma', 'uji', 'klinis', 'tahap', 'ketigavaksin']",negatif,0
1245,"['ribka', 'pdip', 'ogah', 'suntik', 'vaksin', 'paksa', 'langgar', 'ham', 'vaksin', 'vaksinasi']",negatif,0
1246,"['kalo', 'bagus', 'kasih']",negatif,0
1247,"['gamau', 'vaksin', 'penjara', 'dasar', 'atur', 'sampe', 'badan', 'orang']",negatif,0
1248,"['masa', 'mana', 'manusia', 'rasa', 'galau', 'hewan', 'ternak', 'unggas']",negatif,0
1249,"['gak', 'vaksin', 'denda', 'duit', 'kudunye', 'balik', 'vaksin', 'kasih']",negatif,0
1250,"['vaksin', 'bisnis', 'solusi', 'pandemi', 'suaraislamid', 'vaksin', 'bisnis']",negatif,0
1251,"['tolak', 'ikut', 'jokowi', 'suntik', 'vaksin', 'ribka', 'pdip', 'mending', 'gue', 'bayar', 'denda']",negatif,0
1252,"['negara', 'bisnis', 'rakyat']",negatif,0
1253,"['kasi', 'narapidana', 'cape', 'cape', 'kriminal', 'nolak', 'vaksin', 'doang', 'syarat', 'masuk', 'penjara']",negatif,0
1254,"['lucu', 'nih', 'cebong', 'senang', 'kadrun', 'anti', 'vaksin', 'punah', 'jd', 'bebas']",negatif,0
1255,"['ribka', 'tjiptaning', 'tolak', 'suntik', 'vaksin', 'pilih', 'bayar', 'denda', 'news']",negatif,0
1256,"['negara', 'bisnis', 'rakyat', 'ribka', 'tjiptaning', 'anggota', 'dpr', 'ri', 'fraksi', 'pdi']",negatif,0
1257,"['serius', 'nanya', 'vaksin', 'ngaruh', 'gak', 'sih']",negatif,0
1258,"['gak', 'percaya', 'kalo', 'percaya', 'gak', 'percaya', 'kalo', 'percaya', 'gak']",negatif,0
1259,"['vaksin', 'bisnis']",negatif,0
1260,"['inget', 'langsng', 'mudah', 'percaya', 'sunti', 'kepala', 'negara', 'bener', 'vaksin']",negatif,0
1261,"['bikin', 'bingung', 'deh', 'ah', 'perkara', 'vaksin']",negatif,0
1262,"['tuhh', 'mba', 'ning', 'nolak']",negatif,0
1263,"['akurasi', 'utk', 'tonton']",negatif,0
1264,"['kadrun', 'bangkit', 'dr', 'kubur', 'kadrun', 'sumber']",negatif,0
1265,"['tolak', 'vaksin', 'anggota', 'dpr', 'ribka', 'tjiptaning', 'langgar', 'ham', 'gak']",negatif,0
1266,"['halahh', 'ngapain', 'pake', 'live', 'ttp', 'aja', 'yg', 'masyarakat', 'beda', 'kualitas', 'ama', 'yg']",negatif,0
1267,"['nya', 'tolak', 'vaksin', 'ni', 'buk', 'yg', 'hormat', 'gue', 'fobia', 'jarum', 'suntik', 'anjeeeng', 'gak', 'gue']",negatif,0
1268,"['legislator', 'pks', 'kecam', 'perintah', 'ancam', 'masyarakat', 'tolak']",negatif,0
1269,"['jual', 'vaksin', 'aja', 'kali']",negatif,0
1270,"['vaksin', 'nya', 'bentuk', 'tablet', 'bubur', 'gak', 'sahabat', 'jarum', 'suntik']",negatif,0
1271,"['gw', 'bkn', 'gamau', 'vaksin', 'gw', 'gamau', 'suntik', 'doang', 'anjing', 'kalo', 'yg', 'kapsul', 'aja']",negatif,0
1272,"['indonesia', 'takut', 'vaksin', 'gatakut', 'minum']",negatif,0
1273,"['denda', 'jt', 'paksa', 'bayar']",negatif,0
1274,"['tolak', 'suntik', 'vaksin']",negatif,0
1275,"['henti', 'vaksinasi', 'efek', 'samping', 'serius', 'the', 'post', 'henti']",negatif,0
1276,['bisnis'],negatif,0
1277,"['who', 'tolak', 'vaksinasi', 'syarat', 'pergi']",negatif,0
1278,"['ribka', 'tjiptaning', 'vaksin', 'sinovac', 'barang', 'rongsok', 'respons']",negatif,0
1279,"['vaksin', 'mending', 'pikir', 'minimal', 'mikir', 'deh', 'dr', 'pd', 'timbul', 'korban', 'jiwa', 'yg', 'gk', 'tau', 'liput', 'media']",negatif,0
1280,"['apakabar', 'dunia', 'penuh', 'tipu']",negatif,0
1281,"['vaksin', 'percaya', 'yg', 'ni', 'percaya', 'wujud', '', 'minat']",negatif,0
1282,"['sars', 'hiv', 'sakit', 'tular', 'yg', 'keri', 'covid', 'berita', 'keri', 'covid']",negatif,0
1283,"['klo', 'mah', 'sya', 'ndk']",negatif,0
1284,"['korang', 'caya', 'kenal', 'jho', 'low', 'korang']",negatif,0
1285,"['buka', 'ragu', 'vaksin', 'made', 'in', 'cina', 'ya', 'takut', 'aja', 'vaksin', 'sicnovac', 'nya', 'hasil', 'ntar']",negatif,0
1286,[],negatif,0
1287,"['vaksinasi', 'vaksin', 'nggo']",negatif,0
1288,"['viral', 'awat', 'takut', 'jarum', 'suntik', 'vaksin']",negatif,0
1289,"['vaksin', 'karna', 'karna', 'alumni']",negatif,0
1290,"['ajar', 'konspirasi', 'industri', 'dunia', 'over', 'populasi', 'binatang', 'pelihara']",negatif,0
1291,[],negatif,0
1292,"['vaksin', 'konspirasi', 'elite']",negatif,0
1293,"['takut', 'jarum', 'suntik', 'gamau']",negatif,0
1294,"['vaksin', 'saudara', 'saudara', 'akal', 'akal', 'elite']",negatif,0
1295,"['vaksin', 'gajelas']",negatif,0
1296,"['gamau', 'vaksin', 'ah', 'main']",negatif,0
1297,"['vaksin', 'ga', 'mending']",negatif,0
1298,"['vaksin', 'gaes', 'mending']",negatif,0
1299,"['gratis', 'gamau']",negatif,0
1300,"['vaksin', 'bisnis', 'elite']",negatif,0
1301,"['tolak', 'vaksin', 'sehat', 'sehat']",negatif,0
1302,['vaksin'],negatif,0
1303,"['vaksin', 'konspirasi', 'elite', 'global']",negatif,0
1304,"['takut', 'jarum', 'suntik', 'gamau', 'vaksin', 'ogah']",negatif,0
1305,"['vaksin', 'saudara', 'saudara', 'akal', 'akal', 'elite', 'global', 'mending']",negatif,0
1306,"['vaksin', 'gajelas', 'usul', 'olahraga']",negatif,0
1307,"['gamau', 'vaksin', 'ah', 'main', 'bisnis', 'mending', 'aktivitas']",negatif,0
1308,"['vaksin', 'ga', 'gw', 'gamau']",negatif,0
1309,"['vaksin', 'gaes', 'mending', 'tidur']",negatif,0
1310,"['suntik', 'vaksinchina', 'ad', 'si']",negatif,0
1311,"['info', 'boker', 'pagi', 'tani', 'kopi', 'hitam', 'buat', 'que', 'berita', 'wajib', 'vaksin', 'hasrat', 'boker', 'ku']",negatif,0
1312,"['heran', 'pakai', 'sinovac', 'mahal', 'iya', 'akurasi', 'rendah', 'iya', 'uji', 'selesai', 'iya']",negatif,0
1313,"['nih', 'denger', 'tolakdivaksinsinovac']",negatif,0
1314,"['abis', 'baca', 'thread', 'vaksin', 'sinovac', 'dr', 'efikasi', 'efek', 'kayak', 'hasil', 'aja', 'vaksin']",negatif,0
1315,"['jelang', 'vaksin', 'keinget', 'jaman', 'sekolah', 'lari', 'suntik', 'tpi', 'mgkin', 'lari', 'takut', 'efek']",negatif,0
1316,"['alas', 'ribka', 'tolak', 'pt', 'bio', 'farma', 'uji', 'klinis', 'tahap', 'ketigavaksin']",negatif,0
1317,"['ribka', 'pdip', 'ogah', 'suntik', 'vaksin', 'paksa', 'langgar', 'ham', 'vaksin', 'vaksinasi']",negatif,0
1318,"['kalo', 'bagus', 'kasih']",negatif,0
1319,"['gamau', 'vaksin', 'penjara', 'dasar', 'atur', 'sampe', 'badan', 'orang']",negatif,0
1320,"['masa', 'mana', 'manusia', 'rasa', 'galau', 'hewan', 'ternak', 'unggas']",negatif,0
1321,"['gak', 'vaksin', 'denda', 'duit', 'kudunye', 'balik', 'vaksin', 'kasih']",negatif,0
1322,"['vaksin', 'bisnis', 'solusi', 'pandemi', 'suaraislamid', 'vaksin', 'bisnis']",negatif,0
1323,"['tolak', 'ikut', 'jokowi', 'suntik', 'vaksin', 'ribka', 'pdip', 'mending', 'gue', 'bayar', 'denda']",negatif,0
1324,"['negara', 'bisnis', 'rakyat']",negatif,0
1325,"['kasi', 'narapidana', 'cape', 'cape', 'kriminal', 'nolak', 'vaksin', 'doang', 'syarat', 'masuk', 'penjara']",negatif,0
1326,"['lucu', 'nih', 'cebong', 'senang', 'kadrun', 'anti', 'vaksin', 'punah', 'jd', 'bebas']",negatif,0
1327,"['ribka', 'tjiptaning', 'tolak', 'suntik', 'vaksin', 'pilih', 'bayar', 'denda', 'news']",negatif,0
1328,"['negara', 'bisnis', 'rakyat', 'ribka', 'tjiptaning', 'anggota', 'dpr', 'ri', 'fraksi', 'pdi']",negatif,0
1329,"['serius', 'nanya', 'vaksin', 'ngaruh', 'gak', 'sih']",negatif,0
1330,"['gak', 'percaya', 'kalo', 'percaya', 'gak', 'percaya', 'kalo', 'percaya', 'gak']",negatif,0
1331,"['vaksin', 'bisnis']",negatif,0
1332,"['inget', 'langsng', 'mudah', 'percaya', 'sunti', 'kepala', 'negara', 'bener', 'vaksin']",negatif,0
1333,"['bikin', 'bingung', 'deh', 'ah', 'perkara', 'vaksin']",negatif,0
1334,"['tuhh', 'mba', 'ning', 'nolak']",negatif,0
1335,"['akurasi', 'utk', 'tonton']",negatif,0
1336,"['kadrun', 'bangkit', 'dr', 'kubur', 'kadrun', 'sumber']",negatif,0
1337,"['tolak', 'vaksin', 'anggota', 'dpr', 'ribka', 'tjiptaning', 'langgar', 'ham', 'gak']",negatif,0
1338,"['halahh', 'ngapain', 'pake', 'live', 'ttp', 'aja', 'yg', 'masyarakat', 'beda', 'kualitas', 'ama', 'yg']",negatif,0
1339,"['nya', 'tolak', 'vaksin', 'ni', 'buk', 'yg', 'hormat', 'gue', 'fobia', 'jarum', 'suntik', 'anjeeeng', 'gak', 'gue']",negatif,0
1340,"['legislator', 'pks', 'kecam', 'perintah', 'ancam', 'masyarakat', 'tolak']",negatif,0
1341,"['jual', 'vaksin', 'aja', 'kali']",negatif,0
1342,"['vaksin', 'nya', 'bentuk', 'tablet', 'bubur', 'gak', 'sahabat', 'jarum', 'suntik']",negatif,0
1343,"['gw', 'bkn', 'gamau', 'vaksin', 'gw', 'gamau', 'suntik', 'doang', 'anjing', 'kalo', 'yg', 'kapsul', 'aja']",negatif,0
1344,"['indonesia', 'takut', 'vaksin', 'gatakut', 'minum']",negatif,0
1345,"['denda', 'jt', 'paksa', 'bayar']",negatif,0
1346,"['tolak', 'suntik', 'vaksin']",negatif,0
1347,"['henti', 'vaksinasi', 'efek', 'samping', 'serius', 'the', 'post', 'henti']",negatif,0
1348,['bisnis'],negatif,0
1349,"['who', 'tolak', 'vaksinasi', 'syarat', 'pergi']",negatif,0
1350,"['ribka', 'tjiptaning', 'vaksin', 'sinovac', 'barang', 'rongsok', 'respons']",negatif,0
1351,"['vaksin', 'mending', 'pikir', 'minimal', 'mikir', 'deh', 'dr', 'pd', 'timbul', 'korban', 'jiwa', 'yg', 'gk', 'tau', 'liput', 'media']",negatif,0
1352,"['apakabar', 'dunia', 'penuh', 'tipu']",negatif,0
1353,"['vaksin', 'percaya', 'yg', 'ni', 'percaya', 'wujud', '', 'minat']",negatif,0
1354,"['sars', 'hiv', 'sakit', 'tular', 'yg', 'keri', 'covid', 'berita', 'keri', 'covid']",negatif,0
1355,"['klo', 'mah', 'sya', 'ndk']",negatif,0
1356,"['korang', 'caya', 'kenal', 'jho', 'low', 'korang']",negatif,0
1357,"['buka', 'ragu', 'vaksin', 'made', 'in', 'cina', 'ya', 'takut', 'aja', 'vaksin', 'sicnovac', 'nya', 'hasil', 'ntar']",negatif,0
1358,[],negatif,0
1359,"['vaksinasi', 'vaksin', 'nggo']",negatif,0
1360,"['viral', 'awat', 'takut', 'jarum', 'suntik', 'vaksin']",negatif,0
1361,"['vaksin', 'karna', 'karna', 'alumni']",negatif,0
1362,"['ajar', 'konspirasi', 'industri', 'dunia', 'over', 'populasi', 'binatang', 'pelihara']",negatif,0
1363,[],negatif,0
1364,"['vaksin', 'konspirasi', 'elite']",negatif,0
1365,"['takut', 'jarum', 'suntik', 'gamau']",negatif,0
1366,"['vaksin', 'saudara', 'saudara', 'akal', 'akal', 'elite']",negatif,0
1367,"['vaksin', 'gajelas']",negatif,0
1368,"['gamau', 'vaksin', 'ah', 'main']",negatif,0
1369,"['vaksin', 'ga', 'mending']",negatif,0
1370,"['vaksin', 'gaes', 'mending']",negatif,0
1371,"['gratis', 'gamau']",negatif,0
1372,"['vaksin', 'bisnis', 'elite']",negatif,0
1373,"['tolak', 'vaksin', 'sehat', 'sehat']",negatif,0
1374,['vaksin'],negatif,0
1375,"['vaksin', 'konspirasi', 'elite', 'global']",negatif,0
1376,"['takut', 'jarum', 'suntik', 'gamau', 'vaksin', 'ogah']",negatif,0
1377,"['vaksin', 'saudara', 'saudara', 'akal', 'akal', 'elite', 'global', 'mending']",negatif,0
1378,"['vaksin', 'gajelas', 'usul', 'olahraga']",negatif,0
1379,"['gamau', 'vaksin', 'ah', 'main', 'bisnis', 'mending', 'aktivitas']",negatif,0
1380,"['vaksin', 'ga', 'gw', 'gamau']",negatif,0
1381,"['vaksin', 'gaes', 'mending', 'tidur']",negatif,0
1382,"['suntik', 'vaksinchina', 'ad', 'si']",negatif,0
1383,"['info', 'boker', 'pagi', 'tani', 'kopi', 'hitam', 'buat', 'que', 'berita', 'wajib', 'vaksin', 'hasrat', 'boker', 'ku']",negatif,0
1384,"['heran', 'pakai', 'sinovac', 'mahal', 'iya', 'akurasi', 'rendah', 'iya', 'uji', 'selesai', 'iya']",negatif,0
1385,"['nih', 'denger', 'tolakdivaksinsinovac']",negatif,0
1386,"['abis', 'baca', 'thread', 'vaksin', 'sinovac', 'dr', 'efikasi', 'efek', 'kayak', 'hasil', 'aja', 'vaksin']",negatif,0
1387,"['jelang', 'vaksin', 'keinget', 'jaman', 'sekolah', 'lari', 'suntik', 'tpi', 'mgkin', 'lari', 'takut', 'efek']",negatif,0
1388,"['alas', 'ribka', 'tolak', 'pt', 'bio', 'farma', 'uji', 'klinis', 'tahap', 'ketigavaksin']",negatif,0
1389,"['ribka', 'pdip', 'ogah', 'suntik', 'vaksin', 'paksa', 'langgar', 'ham', 'vaksin', 'vaksinasi']",negatif,0
1390,"['kalo', 'bagus', 'kasih']",negatif,0
1391,"['gamau', 'vaksin', 'penjara', 'dasar', 'atur', 'sampe', 'badan', 'orang']",negatif,0
1392,"['masa', 'mana', 'manusia', 'rasa', 'galau', 'hewan', 'ternak', 'unggas']",negatif,0
1393,"['gak', 'vaksin', 'denda', 'duit', 'kudunye', 'balik', 'vaksin', 'kasih']",negatif,0
1394,"['vaksin', 'bisnis', 'solusi', 'pandemi', 'suaraislamid', 'vaksin', 'bisnis']",negatif,0
1395,"['tolak', 'ikut', 'jokowi', 'suntik', 'vaksin', 'ribka', 'pdip', 'mending', 'gue', 'bayar', 'denda']",negatif,0
1396,"['negara', 'bisnis', 'rakyat']",negatif,0
1397,"['kasi', 'narapidana', 'cape', 'cape', 'kriminal', 'nolak', 'vaksin', 'doang', 'syarat', 'masuk', 'penjara']",negatif,0
1398,"['lucu', 'nih', 'cebong', 'senang', 'kadrun', 'anti', 'vaksin', 'punah', 'jd', 'bebas']",negatif,0
1399,"['ribka', 'tjiptaning', 'tolak', 'suntik', 'vaksin', 'pilih', 'bayar', 'denda', 'news']",negatif,0
1400,"['negara', 'bisnis', 'rakyat', 'ribka', 'tjiptaning', 'anggota', 'dpr', 'ri', 'fraksi', 'pdi']",negatif,0
1401,"['serius', 'nanya', 'vaksin', 'ngaruh', 'gak', 'sih']",negatif,0
1402,"['gak', 'percaya', 'kalo', 'percaya', 'gak', 'percaya', 'kalo', 'percaya', 'gak']",negatif,0
1403,"['vaksin', 'bisnis']",negatif,0
1404,"['inget', 'langsng', 'mudah', 'percaya', 'sunti', 'kepala', 'negara', 'bener', 'vaksin']",negatif,0
1405,"['bikin', 'bingung', 'deh', 'ah', 'perkara', 'vaksin']",negatif,0
1406,"['tuhh', 'mba', 'ning', 'nolak']",negatif,0
1407,"['akurasi', 'utk', 'tonton']",negatif,0
1408,"['kadrun', 'bangkit', 'dr', 'kubur', 'kadrun', 'sumber']",negatif,0
1409,"['tolak', 'vaksin', 'anggota', 'dpr', 'ribka', 'tjiptaning', 'langgar', 'ham', 'gak']",negatif,0
1410,"['halahh', 'ngapain', 'pake', 'live', 'ttp', 'aja', 'yg', 'masyarakat', 'beda', 'kualitas', 'ama', 'yg']",negatif,0
1411,"['nya', 'tolak', 'vaksin', 'ni', 'buk', 'yg', 'hormat', 'gue', 'fobia', 'jarum', 'suntik', 'anjeeeng', 'gak', 'gue']",negatif,0
1412,"['legislator', 'pks', 'kecam', 'perintah', 'ancam', 'masyarakat', 'tolak']",negatif,0
1413,"['jual', 'vaksin', 'aja', 'kali']",negatif,0
1414,"['vaksin', 'nya', 'bentuk', 'tablet', 'bubur', 'gak', 'sahabat', 'jarum', 'suntik']",negatif,0
1415,"['gw', 'bkn', 'gamau', 'vaksin', 'gw', 'gamau', 'suntik', 'doang', 'anjing', 'kalo', 'yg', 'kapsul', 'aja']",negatif,0
1416,"['indonesia', 'takut', 'vaksin', 'gatakut', 'minum']",negatif,0
1417,"['denda', 'jt', 'paksa', 'bayar']",negatif,0
1418,"['tolak', 'suntik', 'vaksin']",negatif,0
1419,"['henti', 'vaksinasi', 'efek', 'samping', 'serius', 'the', 'post', 'henti']",negatif,0
1420,['bisnis'],negatif,0
1421,"['who', 'tolak', 'vaksinasi', 'syarat', 'pergi']",negatif,0
1422,"['ribka', 'tjiptaning', 'vaksin', 'sinovac', 'barang', 'rongsok', 'respons']",negatif,0
1423,"['vaksin', 'mending', 'pikir', 'minimal', 'mikir', 'deh', 'dr', 'pd', 'timbul', 'korban', 'jiwa', 'yg', 'gk', 'tau', 'liput', 'media']",negatif,0
1424,"['apakabar', 'dunia', 'penuh', 'tipu']",negatif,0
1425,"['vaksin', 'percaya', 'yg', 'ni', 'percaya', 'wujud', '', 'minat']",negatif,0
1426,"['sars', 'hiv', 'sakit', 'tular', 'yg', 'keri', 'covid', 'berita', 'keri', 'covid']",negatif,0
1427,"['klo', 'mah', 'sya', 'ndk']",negatif,0
1428,"['korang', 'caya', 'kenal', 'jho', 'low', 'korang']",negatif,0
1429,"['buka', 'ragu', 'vaksin', 'made', 'in', 'cina', 'ya', 'takut', 'aja', 'vaksin', 'sicnovac', 'nya', 'hasil', 'ntar']",negatif,0
1430,[],negatif,0
1431,"['vaksinasi', 'vaksin', 'nggo']",negatif,0
1432,"['viral', 'awat', 'takut', 'jarum', 'suntik', 'vaksin']",negatif,0
1433,"['vaksin', 'karna', 'karna', 'alumni']",negatif,0
1434,"['ajar', 'konspirasi', 'industri', 'dunia', 'over', 'populasi', 'binatang', 'pelihara']",negatif,0
1435,[],negatif,0
1436,"['vaksin', 'konspirasi', 'elite']",negatif,0
1437,"['takut', 'jarum', 'suntik', 'gamau']",negatif,0
1438,"['vaksin', 'saudara', 'saudara', 'akal', 'akal', 'elite']",negatif,0
1439,"['vaksin', 'gajelas']",negatif,0
1440,"['gamau', 'vaksin', 'ah', 'main']",negatif,0
1441,"['vaksin', 'ga', 'mending']",negatif,0
1442,"['vaksin', 'gaes', 'mending']",negatif,0
1443,"['gratis', 'gamau']",negatif,0
1444,"['vaksin', 'bisnis', 'elite']",negatif,0
1445,"['tolak', 'vaksin', 'sehat', 'sehat']",negatif,0
1446,['vaksin'],negatif,0
1447,"['vaksin', 'konspirasi', 'elite', 'global']",negatif,0
1448,"['takut', 'jarum', 'suntik', 'gamau', 'vaksin', 'ogah']",negatif,0
1449,"['vaksin', 'saudara', 'saudara', 'akal', 'akal', 'elite', 'global', 'mending']",negatif,0
1450,"['vaksin', 'gajelas', 'usul', 'olahraga']",negatif,0
1451,"['gamau', 'vaksin', 'ah', 'main', 'bisnis', 'mending', 'aktivitas']",negatif,0
1452,"['vaksin', 'ga', 'gw', 'gamau']",negatif,0
1453,"['vaksin', 'gaes', 'mending', 'tidur']",negatif,0
